ID,Gender,Status,Children,Est_Income,Age,MARITAL STATUS,BUYER CATEGORY,LTV,DEMOGRAPHIC CLUSTER,ONLINE BEHAVIOR CLUSTER,BUYING BEHAVIOR CLUSTER,Retailer country,Retailer type,Product line,Product type,Product,Year,Quarter,Gross margin,State
1620,F,M,0,32703.1,64.92,U,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SINGLE,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Putters,Course Pro Putter,2021,Q1 2021,0.51695502,
1622,F,M,2,8204.72,52.973333,U,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,0.45933212,
1776,F,M,1,95620.3,61.0,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Canada,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.41902604,
1777,F,S,0,85275.0,42.0,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.43751289,
1778,F,M,1,66921.4,52.646667,U,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q1 2021,0.44535634,
1779,F,M,1,98453.6,62.0,U,Visitor,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,VISITOR,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q1 2021,0.44955007,
1780,F,M,2,94026.8,27.746667,U,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q1 2021,0.42250716,
1782,F,S,2,57420.0,43.0,U,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.49636912,
1783,M,M,0,68000.0,49.0,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q1 2021,0.48311609,
1785,M,M,2,47639.1,43.0,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q1 2021,0.44845066,
1786,F,M,2,63234.5,52.36,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Putters,Course Pro Putter,2021,Q1 2021,0.51695502,
1788,M,M,0,3911.9,38.413333,S,Product Viewer,HIGH VALUE,HIGH INCOME SINGLE,PROBABLE BUYER,INSTORE LOW VALUE NON OFFER SEEKER,Canada,Department Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,0.51211318,
1790,F,M,2,18296.4,42.626667,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,0.45933212,
1791,F,S,0,39461.0,22.226667,U,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q1 2021,0.7266886,
1796,F,M,2,52957.0,39.746667,U,Product Viewer,MEDIUM VALUE,MARRIED MEN,PROBABLE BUYER,INSTORE HIGH VALUE NON OFFER SEEKER,Canada,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.51382847,
1797,F,S,2,86747.1,64.853333,M,Visitor,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,VISITOR,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.6147941,
1799,F,M,1,87404.6,63.186667,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE LOW VALUE NON OFFER SEEKER,Canada,Department Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q1 2021,0.68257952,
2006,F,M,0,77994.0,50.553333,U,Repeat Buyer,MEDIUM VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.47786745,
2007,M,M,2,90103.7,34.946667,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q1 2021,0.48311609,
2008,F,M,0,59008.4,30.18,U,Repeat Buyer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q1 2021,0.72868217,
2042,F,S,0,95786.8,52.0,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.49000785,
2044,M,S,0,90321.6,55.113333,M,Buyer,LOW VALUE,MARRIED WOMEN,BUYER,INSTORE LOW VALUE NON OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.43751289,
2045,M,D,1,90478.6,54.553333,U,Product Viewer,LOW VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q1 2021,0.44535634,
2046,F,M,2,56187.0,46.0,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q1 2021,0.44955007,
2050,F,S,1,35089.0,24.393333,M,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q1 2021,0.42250716,
2052,M,M,0,9780.66,24.546667,U,Product Viewer,LOW VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.47786745,
2056,M,M,2,53010.8,18.84,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q1 2021,0.48311609,
2057,M,M,1,75004.5,64.8,M,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q1 2021,0.44845066,
2060,M,M,0,19749.3,60.366667,U,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,0.50617284,
2061,M,S,1,57626.9,43.906667,U,Repeat Buyer,MEDIUM VALUE,HIGH INCOME FAMILY,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,0.45933212,
2062,M,M,2,20078.0,32.846667,M,Repeat Buyer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q1 2021,0.72868217,
2063,F,M,2,47902.0,26.033333,S,Repeat Buyer,MEDIUM VALUE,HIGH INCOME SINGLE,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.51729686,
2064,M,M,1,7545.96,16.753333,U,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.61336955,
2068,M,S,2,89459.9,53.28,S,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q1 2021,0.76895868,
2613,F,S,2,38280.0,33.74,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.49000785,
2615,F,S,2,6440.46,46.0,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.43751289,
2616,M,M,1,63900.9,28.333333,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q1 2021,0.44955007,
2617,M,M,2,28766.9,46.84,M,Product Viewer,MEDIUM VALUE,MARRIED WOMEN,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q1 2021,0.42250716,
2618,F,M,1,56722.8,60.593333,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Canada,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.47786745,
2619,M,M,1,5252.29,16.333333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Canada,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q1 2021,0.48311609,
2620,F,M,0,78851.3,48.373333,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,0.50617284,
2621,M,S,0,72928.2,38.733333,M,Product Viewer,MEDIUM VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Canada,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,0.45933212,
2622,M,M,2,91272.2,25.033333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q1 2021,0.67137411,
2623,F,M,0,83891.9,61.02,M,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.42030157,
2624,M,S,0,3601.71,49.266667,M,Product Viewer,HIGH VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Canada,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.60431601,
2714,F,S,1,12374.9,33.493333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.31515339,
2715,F,M,2,69133.9,26.833333,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.43751289,
2717,F,M,2,84948.0,29.446667,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q1 2021,0.44535634,
2718,F,M,2,30998.8,40.96,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q1 2021,0.44955007,
2720,M,S,0,15924.2,14.46,M,Repeat Buyer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q1 2021,0.42250716,
2724,M,M,2,21416.5,35.653333,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.5013019,
2728,M,M,2,78554.2,16.7,M,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q1 2021,0.48311609,
2729,F,M,2,38215.9,30.886667,M,Buyer,MEDIUM VALUE,HIGH INCOME FAMILY,BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q1 2021,0.44845066,
2730,F,M,1,14085.5,19.0,S,Repeat Buyer,MEDIUM VALUE,MIDDLE INCOME SINGLE,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Putters,Course Pro Putter,2021,Q1 2021,0.51695502,
2731,F,M,2,49745.3,47.966667,U,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,0.53577465,
2733,F,M,2,88427.0,13.86,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,0.45933212,
2734,F,M,2,98003.7,26.273333,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q1 2021,0.72868217,
2735,M,S,0,89142.7,32.0,S,Repeat Buyer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.51729686,
2736,F,S,0,74530.8,63.086667,U,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.61336955,
2738,F,S,0,32962.6,23.0,S,Product Viewer,LOW VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Golf Shop,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q1 2021,0.61422073,
2825,M,S,2,89459.9,53.28,M,Product Viewer,MEDIUM VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Mexico,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.44695842,
2827,F,S,1,37000.0,24.393333,M,Repeat Buyer,MEDIUM VALUE,MARRIED MEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Mexico,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q1 2021,0.44535634,
2829,M,M,0,9780.66,24.546667,M,Product Viewer,LOW VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.49614087,
2833,M,M,2,53010.8,18.84,S,Product Viewer,MEDIUM VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Department Store,Golf Equipment,Putters,Course Pro Putter,2021,Q1 2021,0.51695502,
2834,M,M,1,75004.5,64.8,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Department Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,0.51159852,
2837,M,M,0,19749.3,60.366667,M,Product Viewer,HIGH VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q1 2021,0.72868217,
2838,M,S,1,57626.9,43.906667,M,Product Viewer,LOW VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.51729686,
2839,M,M,2,20078.0,32.846667,S,Product Viewer,MEDIUM VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.61336955,
3259,F,S,0,77726.4,56.72,U,Buyer,LOW VALUE,MARRIED WOMEN,BUYER,INSTORE LOW VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.43834083,
3261,F,S,1,2800.68,45.673333,M,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.43751289,
3264,F,M,2,90271.6,44.926667,M,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q1 2021,0.44535634,
3268,F,M,2,64816.6,31.126667,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE HIGH VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q1 2021,0.44955007,
3269,F,M,2,98217.1,44.98,M,Repeat Buyer,HIGH VALUE,HIGH INCOME FAMILY,REPEAT BUYER,ONLINE HIGH VALUE OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q1 2021,0.42250716,
3272,F,S,0,15989.3,61.693333,M,Product Viewer,MEDIUM VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.4883946,
3278,M,S,1,84978.1,21.64,U,Product Viewer,MEDIUM VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q1 2021,0.48311609,
3279,F,M,2,36647.9,49.986667,M,Product Viewer,MEDIUM VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q1 2021,0.44845066,
3280,F,S,0,64319.2,41.226667,M,Buyer,MEDIUM VALUE,MARRIED MEN,BUYER,ONLINE HIGH VALUE OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Putters,Course Pro Putter,2021,Q1 2021,0.51695502,
3281,F,S,1,73338.0,48.246667,M,Product Viewer,MEDIUM VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,0.50967067,
3282,F,S,0,433.74,60.746667,S,Product Viewer,MEDIUM VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,0.45933212,
3283,F,M,2,16962.2,45.36,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q1 2021,0.67008604,
3285,M,M,2,10708.3,26.026667,M,Product Viewer,MEDIUM VALUE,MARRIED WOMEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.43560864,
3288,F,M,0,2031.61,20.3,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Golf Accessories,Course Pro Golf Bag,2021,Q1 2021,0.59999857,
3291,F,S,2,16938.5,52.646667,M,Product Viewer,LOW VALUE,MIDDLE INCOME SCHOOL EDUCATED,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Mexico,Sports Store,Golf Equipment,Golf Accessories,Course Pro Gloves,2021,Q1 2021,0.7680462,
3582,F,M,2,42031.8,50.753333,U,Repeat Buyer,LOW VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Brazil,Department Store,Golf Equipment,Irons,Hailstorm Steel Irons,2021,Q1 2021,0.36817378,
3587,M,S,2,43634.5,21.78,U,Repeat Buyer,MEDIUM VALUE,MARRIED WOMEN,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Brazil,Department Store,Golf Equipment,Irons,Hailstorm Titanium Irons,2021,Q1 2021,0.43751289,
3591,F,S,1,13109.1,62.606667,M,Repeat Buyer,MEDIUM VALUE,HIGH INCOME FAMILY,REPEAT BUYER,ONLINE MEDIUM VALUE NON OFFER SEEKER,Brazil,Department Store,Golf Equipment,Irons,Lady Hailstorm Steel Irons,2021,Q1 2021,0.44793326,
3592,M,S,1,92647.5,56.046667,S,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Brazil,Department Store,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,2021,Q1 2021,0.44955007,
3593,F,S,2,21021.6,62.753333,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Brazil,Department Store,Golf Equipment,Woods,Hailstorm Titanium Woods Set,2021,Q1 2021,0.42250716,
3594,M,S,0,74460.7,55.34,M,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Brazil,Department Store,Golf Equipment,Woods,Hailstorm Steel Woods Set,2021,Q1 2021,0.50308469,
3596,F,S,2,28787.4,41.666667,S,Product Viewer,LOW VALUE,MIDDLE INCOME SINGLE,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Brazil,Department Store,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,2021,Q1 2021,0.48855411,
3599,M,M,1,13091.6,59.126667,S,Product Viewer,MEDIUM VALUE,HIGH INCOME SINGLE,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Brazil,Department Store,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,2021,Q1 2021,0.45319709,
3602,F,M,2,62061.8,45.92,S,Product Viewer,HIGH VALUE,MIDDLE INCOME SINGLE,PRODUCT VIEWER,INSTORE HIGH VALUE NON OFFER SEEKER,Brazil,Department Store,Golf Equipment,Putters,Course Pro Putter,2021,Q1 2021,0.51695502,
3603,F,M,1,20550.9,22.12,M,Product Viewer,MEDIUM VALUE,HIGH INCOME FAMILY,PROBABLE BUYER,INSTORE MEDIUM VALUE OFFER SEEKER,Brazil,Department Store,Golf Equipment,Putters,Blue Steel Putter,2021,Q1 2021,0.51570207,
3606,M,M,2,1765.41,18.766667,M,Product Viewer,LOW VALUE,MARRIED MEN,PRODUCT VIEWER,INSTORE MEDIUM VALUE OFFER SEEKER,Brazil,Department Store,Golf Equipment,Putters,Blue Steel Max Putter,2021,Q1 2021,0.45933212,
3607,F,S,2,19131.1,56.186667,U,Product Viewer,MEDIUM VALUE,MIDDLE INCOME SCHOOL EDUCATED,PRODUCT VIEWER,INSTORE LOW VALUE NON OFFER SEEKER,Brazil,Department Store,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,2021,Q1 2021,0.72186738,
3611,F,S,2,6440.46,41.0,S,Visitor,LOW VALUE,MIDDLE INCOME SINGLE,VISITOR,INSTORE MEDIUM VALUE OFFER SEEKER,Brazil,Department Store,Golf Equipment,Golf Accessories,Course Pro Umbrella,2021,Q1 2021,0.51026997,
